,4,7,label,drug_name,expression,Symptom ID,Negation flag
157,1046013645040300032,"<user> your energy level starts to improve about <number>weeks after finishing rt <allcaps>. but. <repeat>when  / if you start hormonal suppression (tamoxifen or an aromatase inhibitor), you’ll start to get tired again. for most people, that does persist, but be patient with yourself!. <user> <user> 😢 oh, my!  i hope he’s able to get good company. and i’m so sorry your egg batch crapped out (but for this little survivor!)",1,Tamoxifen,tamoxifen,$$$C0015672$$$,$$$0$$$
158,1072664634522591232,"<user> i'm on letrozole.  i take effexor. it helps.. <user> <user> cancer patients rock. we know how to self isolate, get needles, wear masks and sanitize better than anyone else.. <user> <user> lumpectomy, radical mastectomy with deip flap, <number> taxol, <number> rads and daily letrozole. the rads tried to kill me 
<hashtag>  angio sarcoma.. are cancer patients or any other patients with a life threatening disease collateral damage because of covid <allcaps> in canada? how about an in depth news segment on this?",1,"Letrozole,Letrozole","letrozole,letrozole",$$$$$$,$$$$$$
159,1073162744168361984,<user> i take anastrozole and clomiphene citrate these more or less are used to boost my testosterone and keep my estrogen level stable but both of these work on the same principle as puberty blockers they’re just the opposite i know which part of the brain it’s affecting. <user> not necessarily if you were to be given synthetic testosterone it would have the same affect as a testosterone suppressant on your sperm count taking hrt <allcaps> testosterone synthetic testosterone makes you unable to have kids clomid in anastrozole do not that’s why i’m taking them. <user> <user> imagine how many hereditary reasons we can get rid of you can get rid of the genetic coding for heart disease cancer and a bunch of other crap,1,"Anastrozole,Anastrozole","anastrozole,anastrozole",$$$C0741585$$$,$$$0$$$
160,1077985266470739969,<user> no hsg <allcaps>. we did letrozole because it is slightly more effective than clomid for pcos <allcaps>. i took <number> mg per day for days <number><number> (i did days <number><number> at first but it was not as effective for me.). <user> husband was checked before we started letrozole. no side effects for me.,1,"Letrozole,Letrozole","letrozole,letrozole",$$$$$$,$$$$$$
161,1080425442388176897,<user> i’ve realised recently that tamoxifen (which i’ve taken) has a similar risk of clots to the vaccine. and what about the birth control pill? i never read the leaflets 😬😆,1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
162,1086389969017552898,<user> i had no reaction from the <number>st pfizer shot.  woke up with joint pain after getting <number>nd pfizer.  but joint pain is an almost daily affair on arimidex so 🤷‍♀️.. <user> <user> <user> my breast cancer appeared at the exact same age and in the exact same way as it did for my mother.  our  pten  gene mutation killed her in the end and gave me an <number>% chance of getting cancer.  <hashtag> hereditary a f,1,Arimidex,arimidex,$$$C0741585$$$C0741585$$$C0003862$$$,$$$0$$$0$$$0$$$
163,1093185829516857353,"finally started with my chemo treatment for <hashtag> breastcancer first of the <number> ac <allcaps>-adriamycin &amp; cyclophosphamide cycles. may god be with me through this scary journey. the possible side effects of the treatment my lord🙆🏽‍♀️🥺 i’m not ready but with love &amp; support i’ll get through this. <url>. i’m finally accepting that i’m not as strong as everyone thinks i am. this cancer journey is waaaay tougher than i imagined. i’m not ok. i’m not ok.😭😭😭 it’s really taking its toll on me physically, mentally and mostly emotionally. i’m not strong at all.. it’s amazing what a small random convo can do for someone. the way trauma counselors kept begging me to tell them how i truly feel since i found out i had cancer, i was scared to talk coz i thought it would make me look weak and ungrateful, especially with all the support i have. i swear chemo is torture😭😭😭 i know it’s supposed to help kill the cancer cells but i feel like it’s killing me coz wow i can’t take this no more &amp; it’s only the <number>nd round out of <number> not being able to sleep at night, tossing &amp; turning, feeling hot &amp; cold at once 😭😭😭 i can’t",1,Cyclophosphamide,cyclophosphamide,$$$C0015672$$$,$$$0$$$
164,1099789756437794822,<user> <user> i have been taking <hashtag> tamoxifen for <number> years in june. never had a side effect. everyone is different. i don’t really want to stop it as it’s a safety net but i’ve been told to discontinue it on my <number> year anniversary of starting it!,1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
165,1111352112389214209,"<hashtag> insomnia <hashtag> cantsleep <hashtag>  cancer <hashtag> cancersurvivor 
this is going to be a bit personal. i  was diagnosed with  renal cancer last august, i had my left kidney removed and on my first scan after my surgery it was discovered that the cancer has spread to my  lungs 🫁 now i'm struggling. <repeat>. <user> <user> i hope you don't mind but i'm going to borrow this, i'm a cancer patient but because i don't look like i'm unwell people forget how serious it can be, unfortunately i have reached the incurable stage but every day is a bonus.. my illness is  renal cancer, i had a kidney removed last year but it has spread to my lungs and one remaining kidney. i'm on treatment but every day is a new battle and a bonus.. another night of <hashtag> insomnia, having <hashtag> cancer is an interesting but unsettling journey. i'm receiving treatment with immunotherapy  called pembrolizumab and anti-cancer drug axitinib. i have no idea if sleeplessness is caused by the treatment. maybe i need a good book 📖",1,Pembrolizumab,pembrolizumab,$$$C0917801$$$C0917801$$$C0917801$$$,$$$0$$$0$$$0$$$
166,1118568543346360322,<user> <user> <user> <user> send some baby dust my way! <number> yes ttc started another round of femara if this round doesn’t work i’m finally getting my referral to a fertility clinic after <number> years asking for one. <hashtag>  p c o ssucks,1,Femara,femara,$$$C0000005$$$,$$$0$$$
167,1135947901916463104,"<user> <user> i used clomid for pct <allcaps>, arimidex for my oct <allcaps> for estrogen blockage but also used letrozole which messed me up pretty badly. i exercise regularly as is, but my sleep and sun exposure can definitely use some help. i just moved to la <allcaps> from toronto area so i’ve been getting a lot of sun",1,"Arimidex,Letrozole","arimidex,letrozole",$$$$$$,$$$$$$
168,1138515578912686081,so many of us are running out of time. help end breast cancer today by donating to support my fundraising for the komen <number>-day! i signed up for this before my mbc <allcaps> diagnosis. i am back in treatment but still plan to walk! <url> <url>. <user> <user> i may have added the turmeric after i moved off tamoxifen. good call out! <repeat>,1,Tamoxifen,tamoxifen,$$$C0741585$$$,$$$0$$$
169,1163644249109229568,<user> i just want to say i'm watching your newest episode and i wasn't aware you were so involved in breast cancer. that's amazing and you're amazing. i was diagnosed with breast cancer while i was in jail for having my probation revoked( not proud) not having family. <user> with me when i found out was the worst i just wanted my mom. i would love to dedicate time and spread awareness and my story. please get a hold of me on here or email me sarahnicole<number><user>.com my grandma also passed away at <number> from breast cancer. i just think. <user> something like this would be my calling i just don't have the money and public celebrity. so hopefully i hear back from you. i'm still on cancer medicine (tamoxifin) the cancer just completely changed everything about me.,1,Tamoxifen,tamoxifin,$$$C0741585$$$C0000016$$$C0015672$$$,$$$0$$$0$$$0$$$
170,1164587433297448960,"am a h<number>n<number> survivor

. <repeat> it was pretty bad for almost a month.

all smells, fragrances, aromas went for toss. <repeat> olfactory senses were on single track. <repeat> everything was same.

then all food tasted same when it became more intense. <repeat> 

may god bless you with better health. 🙏",1,Aromasin,aromas,$$$$$$,$$$$$$
171,1184764394321973248,<user> <user> sorry to hear your news mark. cancer is shit. no other words to describe it. please feel free to message me any time. i'm also stage <number> but breast cancer.  i have been living with the disease for nearly <number> years now. i hope that gives you hope. all the best. west ham family ⚒. <user> <user> <user> is this a subcutaneous injection in the leg? i used to recieve herceptin in this manner.  it stings like crazy 😬 i actually prefer the cannula / infusion despite taking longer. <user> ahh thank you. i would like to do something for this year's breast cancer awareness month in october.  need to put my thinking cap on 🤔 i'd love to promote the pink limited edition west ham shirt if they do it again too ⚒,1,Herceptin,herceptin,$$$$$$,$$$$$$
172,1191837735071494146,"<user> its desperate. my cancer experience during this 'pandemic' has been a horror show. a lonely one. im (hopefully) going abroad soon to get properly checked out as i have no faith here. follow up appointments after surgery &amp; treatment via phone call are just not good enough.. <user> all my post operation appointments re cancer treatment were over the phone. some of them after <number> o clock in the evening. haven't gotten a physical appointment with my gp either since last october! we are all on our own now here in ireland.. <user> <user> i did. breast. had op <number> months ago. refused chemo, took radiotherapy (hedging bets!) &amp; have refused to take the recommended cocktail of poison that is tamoxifen .. <user> cancer, losing your phone,no chocolate in the fridge, the poison jab &amp; yah definitely herpes of any kind. .. <user> i am the same donald. no bright side to me today.  all my post cancer appointments cancelled again too. seriously thinking i will have to leave this kip &amp; move to mainland europe.",1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
173,1195439573049970688,"<user> i respect all views &amp; i agree that there is nothing good about cancer!    
having cancer is not worth finding purpose and <allcaps> i am different because of it. cancer does not define me, and i've allowed it to shape me. to me, it's not either / or.. <user> if i could go back to who i was, however, and not have had cancer and not be who i am today. <repeat>i would do that in a heartbeat.. in support of <hashtag> myelomaawarenessmonth, i share with you a brief overview of what myeloma is, some of the signs and symptoms, and what treatments are used for this cancer. <user> <user> <user> 

<hashtag> myeloma actionmonth
<url>. <user> yt <allcaps> videos about all things cancer. today's video is about multiple myeloma.. five years. every month for <number> yrs i planned my life around zoladex and tomorrow is the last one! <repeat> i'm fortunate to live close to my <hashtag> cancer center, but until i knew for sure i would be done with them, i didn't even realize how much energy the monthly appt took.<hashtag> bcsm. grateful for the connections!
<hashtag>  cancer <url>. attn <hashtag> breastcancer patients post mx <allcaps>, my next video is for you!
i'll be talking dressing for success after mx <allcaps> with managing drainage tubes and an ever-changing body during reconstruction.  
you won't want to miss the show and tell style video, available wed.. if you are a breast cancer patient who recently had a mastectomy, or will soon, this video is for you! learn tips to dress confidently amidst an ever changing body.

<hashtag> breastcancer <hashtag> mastectomy <hashtag> bcsm <hashtag> bccww 
<url>. in the yt <allcaps> video i did this am <allcaps> it was part show and tell, so i moved around more than normal. when reviewing it i realized my bald spots are showing. 

<hashtag> cancereffucks <hashtag> bcsm <url>. one thing i regret about my <hashtag> cancer treatment is i didn't move more. i know i tried, but i also think with the right info or tools, i could have incorporated more movement. tomorrow's video is all about movement for cancer patients, active &amp; post treatment. 
<user>. <hashtag>  cancer and non-cancer friends, are you ready to take action to incorporate more <hashtag> movement?
here's a special <allcaps> deal <allcaps> from <user> of get healthy u tv <allcaps>! you can purchase a gold <allcaps> membership for your first year <allcaps> of streaming videos for just $<number> 
more info ⬇️. <user> check this out. 😀. single <hashtag> cancer patients, how do you get to / from appts, surgery, etc if you are unable to drive? friends, family?. <user> i've heard of their service. i'm so glad it was helpful to you! 
i think we need something like this for other life events / procedures (non cancer), like colonoscopy, etc.. <user> yes. cancer takes so much, emotionally, physically and financially.. <user> support human. <repeat>love it. maybe instead of explaining to people that i'm a health coach supporting people impacted by cancer i should just say i'm a support human. 😉. hello <hashtag> bcsm. checking in from mn <allcaps>. <number> years ned <allcaps>.. if you are a man over <number> who smokes and / or drinks, you are more at risk for developing oral, head or neck cancer. get more facts and resources in tomorrow’s video! 
<hashtag> cancer <hashtag> oralheadneckcancer <url>. <user> my medically complex (non cancer) child is scared of anesthesia induction masks because of multiple surgeries at a young age. even if a young child who experiences trauma can't articulate their fears, the body and parts of the mind remembers. hugs, mary beth.. there are many <allcaps> cancers collectively known as oral, head and neck cancers. in support of oral, head and neck <hashtag>  cancer awareness week, i made a video with a brief overview and some great resources. check it out!
<hashtag> oralheadneckcancer <hashtag>  headneck 
<url>. <user> i'm finding that to be hard, at least  irl <allcaps>. love the twitter <hashtag> cancer peeps.",1,Zoladex,zoladex,$$$C0015967$$$,$$$0$$$
174,1205607243351126016,"i am thrilled to announce that i went from metastatic melanoma to nodules on my left lung. stage three. diagnosed <number> / <number>
started keytruda <number> / <number> <number> year course. 

as of today i am cancer free! <repeat> <url>",1,Keytruda,keytruda,$$$$$$,$$$$$$
175,1209044777414451202,"<user> it helped me immensely when i had cancer! you are a gol mine of information 👍💯. <user> i was given keytruda for my cancer, i just have a gut feeling 🚫💉",1,Keytruda,keytruda,$$$$$$,$$$$$$
176,1214064716563107841,<user> hi <elong>! i did all the tests before getting put on letrozole &amp; my doctor just kind of prescribed it based off of my age and test results. goodluck to you! <repeat>. <user> i had him checked first actually because at the time he was the only one with insurance so that’s how we were able to rule in mfi <allcaps>. no! letrozole was a breeze <allcaps>! i heard about so many side effects but i had none,1,"Letrozole,Letrozole","letrozole,letrozole",$$$$$$,$$$$$$
177,1218363872811405314,"<user> i have a heart condition and going through cancer and chemo. there is no way in hell i am getting that vaccine.. <user> they have listened to the fear mongering. they are hearing you can still get covid after being vaccinated too. i just read about that the other day. people are confused. i still don't want the vaccine. i have enough i'm fighting in my body with the cancer and chemo.. <user> they ask me everytime i go to my cancer appt. and i tell them the same thing. <repeat>  no <allcaps>.  i don't want that shit in my body when it's already fighting it's ass off between the keytruda and alimpa.. <user> <user> 🙏 prayers of strength for you. it is difficult, i've quit at least <number><number> times and here i am, down the road with stage <number> lung cancer. i've been through chemo and radiation, now on the chemo maintenance and it sucks, sweetie. i'm <number> still can't quit. ( continue). <user> <user> <user> ew <elong>  <elong>cancer causing pretend sugars ! <repeat>  and america wonders why they are overweight and have diabetes type issues and insulin issues.",1,Keytruda,keytruda,$$$C0012833$$$,$$$0$$$
178,1227975845144354819,"<user> i can't tell if how is feel is from the tamoxifen or just post cancer. bloated, mental health struggles, only get <number> periods a year now (but they suck). <user> i wish i had known more before i started. i picked lumpectomy and radiation and now i'm stuck with an uneven, dented boob. <hashtag> bcsm. <user> <user> yeah, like i wouldn't actually <allcaps> do anything to myself, but i stopped taking my tamoxifen last year for <number> months, just in hopes it would come back and kill me sooner. post cancer is tough!. <user> <user> mine was intentional. but i spoke with some cancer friends about it and they got in contact with my dr immediately. got some antidepressants, which i started taking with <allcaps> my tamoxifen. it does get better slowly!. <user> <user> and yes, they were amazing. i tried telling my family how i was doing, but they didn't understand. i knew my cancer fam would get it!. <user> hi i'm christine from ontario canada. i'm an  aya  survivor. diagnosed at <number> now just navigating the post cancer life. i appreciate all of the resources here on twitter and other sm <allcaps>!  ayacsm . <user> q<number> a local gym offered a cancer workout class. it was subsidised by the government. like any other cancer thing most were older than me, but i did meet another aya <allcaps> and it was really the first time i talked to another one!. <user> when i told my stepdaughter about my cancer she cried and hugged me. she told me that her and her friends had a pact to shave their heads together if one got sick. but she said she wasn't ready to do it yet. sweet girl, i didn't expect it! i took her to get pink streaks instead",1,"Tamoxifen,Tamoxifen,Tamoxifen","tamoxifen,tamoxifen,tamoxifen",$$$C1832070$$$,$$$0$$$
179,1233035013249228810,when i went for my vaccine they asked about medications. told them i’m on tamoxifen they thought it best as a precaution to not go ahead with [astrazeneca ]. that i should wait for the pfizer. contacted my doctors who basically said it’s astrazeneca or nothing.,1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
180,1240335330022166528,"<user> same for me, on tamoxifen too. 😔. <user> <number> years on,and yep i still feel like this. people just don't understand how much ,and how drastically your life changes when you're diagnosed with cancer 😔. <user> wow! these were exactly my thoughts when i was having my treatments. and because of the emotional rollercoaster that cancer takes you on, these are still my thoughts sometimes now 😔",1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
181,1244618823694721025,"<user> on federal disability, my copay is over $<number> for ibrance, a metastatic breast cancer drug. must stay on pfizer's clinical trial.  been on trial <number> years. requires monthly check ups, lab tests, and scans w / copays. off trial i only go <number> times a year with <number> scans.  pfizer prisoner.",1,Ibrance,ibrance,$$$$$$,$$$$$$
182,1250614610287304709,<user> no.  i take trt. i have arimidex on hand but dont want to use it if it's not needed. all dr prescribed.  i'm not getting weekly blood tests to find my e<number> levels.. hahaha a potatoe regime to cure cancer y'all,1,Arimidex,arimidex,$$$$$$,$$$$$$
183,1257103905231683585,<user> <user> he’s my oncologist too!  isn’t he great. my cancer hasn’t returned. fortunately i didn’t need chemo.. <user> the biopsy report should say what cell type cancer you have. breast cancer treatment has really advanced. the type i had didn’t require chemo just a lumpectomy and radiation. i had to take letrozole for five years which shuts down all estrogen. it’s a pill. hello hot flashes!,1,Letrozole,letrozole,$$$C0600142$$$,$$$0$$$
184,1261283181489205250,"<hashtag>  angiogenesis+# lymphangiogenesis in🐭mesentery (adipose-origin) induced by i.p. sunflower / corn / peanut oil-vehicle for <hashtag>  tamoxifen
no regression by day <number>!

another tmx <allcaps>-cre / loxp system consideration

dr. walter murfee lab microcirculation <number> <user>
<url> <url>",1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
185,1264260131749060609,just had a message off someone having a dig about my last chemo photo yesterday.yes i'm well aware my cancer could come back but you have to take the small joy's when you've been thru hell.even if the could be fleeting x. <user> i've always been more scared of cancer than covid xx. <user> <user> <user> <user> aww liz i'm due to start tamoxifen soon .im <number> and dreading it xx,1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
186,1274023351686762496,"they gave me: hetero
i'm: bi
they gave me: cancer
i'm: capricornio (me vieron cara de manipulador)
they gave me: single
i'm: ps <elong>
they gave me: <number>
i'm: <number>",1,Carac,cara,$$$$$$,$$$$$$
187,1275504246570586112,"<user> thank you. after <number> rounds of letrozole and <number> epic failed ivf <allcaps> attempts i genuinely thought it wasn’t going to happen for us, then our miracle happened naturally. stay strong and i hope you get your day soon too xx. <user> i struggled for <number> years with <number> rounds of letrozole and <number> rounds of ivf <allcaps> only to conceive naturally after the egg from ivf <allcaps> round <number> ovulated early. i’m obviously overjoyed but even i’m annoyed by my husband’s “see, i told you it’d all be fine if we just kept trying” 😂",1,"Letrozole,Letrozole","letrozole,letrozole",$$$$$$,$$$$$$
188,1305890451011104769,i'm not able to get clomid / letrozole or any other fertility drug until i'm seen by the local fertility clinic which has a <number><number> month waiting list. so i'm really hoping that the si <allcaps> will help me ovulate.,1,Letrozole,letrozole,$$$C0000005$$$C0000005$$$,$$$0$$$0$$$
189,1308515204653879306,"my liver, lung and ovarian tumours have shrunk on the hormone regulator tamoxifen! ❤️ i never dreamed that could happen as was told it's only maintenance to try to keep it stable! here's to another <number> months on it, fingers crossed it keeps working.. a lady who has read every paper published on low grade serous called me a unicorn as it's not common at all to have shrinkage! one tumour which didn't shrink at all throughout <number> gruelling rounds of chemo has shrunk after <number> weeks on tamoxifen! miss you 🤪",1,"Tamoxifen,Tamoxifen","tamoxifen,tamoxifen",$$$$$$,$$$$$$
190,1317653575867117574,"do you have that feeling - there is something wrong with me, is it back?
<hashtag> cancersurvivor <hashtag> breastcancer. skin so dried, is it side effect of tamoxifen? doctor recommended mw to stay out of sun for a while but im lack of vitamin d. morning swim and oil massage seem to help.<hashtag> tamoxifensideffect <hashtag> breastcancer <hashtag> morningsun <hashtag> morningswim # healtylife <hashtag> chemoskin. how come cancer care package is not a thing here? <hashtag> breastcancer. blood test coming up tomorrow, <number> more hours before no drink and food. <hashtag> breastcancer <hashtag>  keep fighting <hashtag> prayforme. insomnia is killing me, getting my blood test today. <hashtag> breastcancer <hashtag> chulahospital <hashtag> cansercenter <hashtag> cancersurvivor <url>. apparently my blood vessels are too thin <hashtag> breastcancer <url>. heart beating so fast, another hour before meeting my dear radiologist. fingers crossed! <repeat> 
<hashtag> breastcancer <hashtag> pinksisters <hashtag> fingerscrossed. back to hormone therapy after <number> months of freedom and painless. better keep swimming before tamoxifen ruin it for me again. 
<hashtag> tamoxifen <hashtag> novadexsideeffect <hashtag> breastcancer <hashtag> swim <hashtag>  life goes on <hashtag> cancersurvivor <hashtag> sideeffects",1,"Tamoxifen,Tamoxifen,Tamoxifen","tamoxifen,tamoxifen,tamoxifen",$$$C0917801$$$,$$$0$$$
191,1327966266213142531,<user> <user> afraid i disagree. no one is sitting on the cure for cancer.. <user> as someone who is peri menopausal who can’t take hormone meds due to breast cancer - i applaud this. i don’t know where to turn. <repeat>. <user> is that purely due to the clot risk <user>? i have had my first dose of az <allcaps> but nervous about my <number>nd. i even questioned it at the first one as i have a clot history plus tamoxifen.,1,Tamoxifen,tamoxifen,$$$$$$,$$$$$$
192,1347168969195737088,<user> ugh i’ve heard clomid can be awful! i only had them once during letrozole. i’m not sure if these are hot flashes from the awful birth control the clinic gives me or ivf meds getting  out my system! 😫,1,Letrozole,letrozole,$$$C0600142$$$,$$$0$$$
193,1353631448146866177,"<user> i can totally relate. one day everything is fine, but the next day u get a stage <number>b lung cancer diagnosis-u realize that the life you had, the one you’ve been working decades to achieve is over <allcaps>. and now it’s time to walk through the fire-if this happens to u, take jesus with you. <url>. <user> there is so <allcaps> much evidence now that is extremely hard to dismiss. i’m a stage <number>b lung cancer survivor that was told upon diagnosis that i had “<number> to <number> months left to live”- that was in july <number> i’ve had <number> major operations including brain surgery &amp; the removal of my left lung. <repeat>. <user> im also an “addisons disease” patient because they had to remove both due to metastasis-so i have to depend on synthetic hormones &amp; steroids as a immune system. the adrenals sit atop of each kidney and are necessary for living. here is the american cancer society’s survival chart <url>. <user> i have to give much credit to merck pharmaceuticals and their new immunotherapy drug called “keytruda”- this drug works in conjunction with ur immune system to spot cancer cells &amp; kill them before they clump together forming tumors. it was fda <allcaps> approved for lung cancer in <number>. <user> there are now <number> other cancers in clinical trials waiting for fda <allcaps> approval-better than any chemotherapy-but it does have painful side effects-it is definitely the new <allcaps> cancer drug, but <allcaps> ur tumor must contain certain mutations to be a candidate. i’ve had <number> infusions since <number><number><number>. <user> missed the evening news due to cancer treatment-any good <allcaps> news on our girl? ive been asking the lord for guidance for the authorities. so <allcaps> sad yet more frequent every day-it’s a whole new “digital” world &amp; not <allcaps> the one i grew up in. be good <allcaps> to yourself elwyn-i’m praying for u &amp; her.",1,Keytruda,keytruda,$$$$$$,$$$$$$
194,1362429557949693954,"for those of you who were put on letrozole or clomid, how did your doctor decide which one to try? did you do an hsg <allcaps> before hand? trying to prepare for my appointment wednesday.. <user> thank you! <repeat> at what point did you have your hubby checked? have you had any side effects on letrozole?",1,"Letrozole,Letrozole","letrozole,letrozole",$$$$$$,$$$$$$
195,1364750455293665288,"[read] epub <allcaps> -&gt; <url>
 breast cancer: a detailed description of my diagnosis, chemotherapy and radiation. read online =&gt; <url>
 five year planner <number><number> pink ribbon breast cancer awareness <number>""x<number>"" (<number>cm x <number>cm) january <number> <number> - december <number> <number> monthly calendar organizer engagement book (<number> month planner). [download] ebook <allcaps> -&gt; <url>
 dr. patrick walsh's guide to surviving prostate cancer. [read] ebook <allcaps> &gt;&gt; <url>
 just don't fall: a hilariously true story of childhood, cancer, amputation, romantic yearning, truth, and olympic greatness. pdf <allcaps> download =&gt; <url>
 cbd <allcaps> oil <allcaps> for <allcaps> breast <allcaps> cancer <allcaps>: all you need to know about using cbd oil for breast cancer. kindle download free =&gt; <url>
 the whole-food guide for breast cancer survivors: a nutritional approach to preventing recurrence (the new harbinger whole-body healing series). [download] epub <allcaps> =&gt; <url>
 dr <allcaps>. sebi <allcaps> cure <allcaps> for <allcaps> cancer <allcaps>: how to naturally get cancer treatment using dr. sebi alkaline diet, nutritional guide, food list and herbs (dr. sebi books book <number>). download kindle =&gt; <url>
 tamoxifen: the triplet action pill which is very effective in preventing and for treating breast cancer. kindle free =&gt; <url>
 not quite a cancer vaccine: selling hpv <allcaps> and cervical cancer. pdf <allcaps> download free =&gt; <url>
 breast cancer: global quality care. kindle free &gt;&gt; <url>
 my wife has breast cancer: our story. download kindle -&gt; <url>
 dr. michael hunter's inflammatory breast cancer (dr. michael hunter's cancer book series). read online =&gt; <url>
 how connie got her rack back: a breast cancer memoir",1,Tamoxifen,tamoxifen,$$$C0000007$$$,$$$0$$$
196,1371489396973785089,"negative test, officially failed clomid and letrozole. will be calling my specialist today to schedule more imaging so we can determine if iui is the next step or ivf. if i get pregnancy again that if it doesn’t take a biopsy would be appropriate. all of this will be painful 😣. <user> i did letrozole after clomid because my second course of clomid started to impair my eyesight. the letrozole is still making me sweat! they put me on the medications to increase my chances of conceiving naturally.. my first cycle after letrozole and i ovulated on day <number><number> is that normal after coming off these medications?",1,"Letrozole,Letrozole,Letrozole,Letrozole","letrozole,letrozole,letrozole,letrozole",$$$C0020458$$$C0000005$$$,$$$0$$$0$$$
197,1376387123587149824,"<user> i am her<number> breast cancer fighter. currently on herceptin &amp; perjeta <number>th cycle in kpj <allcaps> jb <allcaps>. completed my neoadjuvant and adjuvant chemotherapy, mastectomy and radiotherapy",1,"Herceptin,Perjeta","herceptin,perjeta",$$$$$$,$$$$$$
